!	!
bilmiyordun	боларсың
bilmiyormuş	құрмаса
bilmiyorum	білмеймін
bin	жүз
bina	неғылған
binadan	тұрсыз
binalar	үйлер
binalara	Өте
binasına	ғимаратына
binmeniz	лифтпен
bir	бір
birayla	Сыра
biraz	жақтырмайды
birden	бір
bire	Сиқыршылық
biri	бірі
biriktirdik	жинадық
birileri	адамдармен
birinci	биыл
birine	аузың
birini	міне
birisi	біреу
birisinin	астында
birisiyle	ұмытылмайды
birkaç	тұратынына
birlikte	біз
birçok	48
bisiklet	Велосипед
bit	жуын
bitir	көмектес
bitirmek	бітіруге
bitiyor	мында
bitkisel	тұнба
bitmedi	Қол
bitmişti	отырып
bitti	Бітті
biz	біз
bizden	арабтар
bize	жер
bizi	Жабық
bizim	осында
bizimle	әрине
bizsiz	рас
bol	сияқтымын
bonny	бонни
borcun	Сендермен
bozulacaktır	боласыздар
bozuldu	тұтқындардың
bozulmazsın	ренжімессің
boğulacaktım	жаздағам
boş	аудармай-ақ
bravo	жақсы
britanya	британия
bruner	брунер
bu	бұл
budalasın	уайымдадым
bugün	есебімнен
bugüne	осыған
buket	букет
bulabilirim	келермін
bulacaklarından	келеді
bulacaksın	Соған
bulacağım	табам
bulamazsan	бірден
bulamazsın	алмайсың
bulaştırma	тапсырмаң
buldular	А
buldum	таптым
buldun	ойлайсың
bulmam	беріңізші
bulunduğun	есіміңді
bulur	Крис
buluyordur	,
buluyorsunuz	ойлайсың
buluş	кел
buluşma	кездесу
buna	бастадың
bunda	сендерсіз
bundan	осыны
bunlar	мұның
bunlara	үйіңе
bunlardan	көптеп
bunları	тіпті
bunların	мұның
bunu	жан
bunun	бұдан
bununla	жақта
burada	осында
buradan	тоқтаңыз
buralarda	бағыңды
burası	бұл
buraya	мында
burda	мен
burkulmuş	сіңіріңізді
burnumuzun	бақырайтып
burnunu	мұрныңды
böceğim	екенін
böldü	жатқанда
bölmek	бөлгеніме
bölümümüze	керегі
böyle	осылай
bücürler	болғыларың
bütün	ол
büyü	алуда
büyük	үлкен
büyükanne	болыңдар
büyükelçiliğe	Жоғарғы
büyükelçisi	өкілі
büyüleyin	Шық
büyüme	неғып
büyüsünü	Тихиро
büyüyor	кетті
büyüyüp	жалғыз
büyüğünün	үлкеннің
bıktım	жеккөрініШтен
bırak	апар
bırakabilir	өтінем
bırakabilirsin	болады
bırakacağım	қалдырамын
bırakamam	уәкілдік
bırakma	ата-анаңды
bıraktım	қалдырдым
bırakır	жауыз
ca	әңгіменің
cadıdır	сиқыршы
campbell	кэмпбел
campbell'ın	ал
can	аударған
canavar	!
canavarmış	шықты
ce	білдірмей
cebire	планка
cehennemin	ауыл
cephede	Шотландықтармен
cesetleri	өліктерді
cevap	жауап
cezalandırılması	алар
chih	ти
chihiro	тихиро
chris	крис
chris'i	кристі
chris'im	криспін
ciddi	жағдай
ciddiyim	айтып
coşkulu	алғанда
cüret	дәртің
da	мынау
daha	тағы
dair	уәде
dairesine	түсесің
dakika	кәзір
dakikada	арада
dakikaya	күте
daldın	отырсың
dalkavuğu	Юбабаның
danışmanı	санайсың
danışmanım	кеңесШілерім
danışmanımsım	кеңесШімсің
danışmanımsın	кеңесШімсің
darbe	төңкеріс
davet	Шақыр
david	дэвид
david'e	айтпақшы
david'in	дэвидтің
davranma	білмегенсіп
davranılması	жылауық
davranışlarına	өзіңді
dayan	уайымдама
dayıyorum	іШіңіздің
de	де
debeleniyorlar	істейді
dediklerimi	безгің
dedikodular	өсекті
dedim	дедім
dediğim	Сөзімді
defasında	бірақ
dek	бүгіп
deli	апарасың
delirmemiştir	істемесе
demek	айтып
demeli	қой
demir	де
demiştim	тыңдамады
demiştin	едің ғой
demiştiniz	!
dendi	айтқан
dene	көр
denedim	алмаймын
denediniz	келді
denemez	саналмайды
deneyelim	сынап
deniz	теңіз
derde	–
derdiniz	бөлмеге
derece	қымбат
derecen	менікіндей
derhal	бірден
derin	терең
derinden	апарып
derinliklerine	жүрегіне
dersimiz	тіліне
dersin	айтасың
dertte	ау
destekliyorlar	менсінбеймін
detayları	қатынас
devam	Бәрін
devlet	кеШкі
değer	өміріңіз
değerli	ашыңыз
değil	емес
değildi	білесің
değildim	жоқпын
değildir	алайда
değilim	анықтайсың
değiliz	емеспіз
değiller	соң
değilsiniz	тұрмайсыз
değişiklik	өзгеШе
değişin	келіңдер
değişti	Хаку
değiştirebilirsin	өзгертесің
değiştirildiğini	қазынаңыз
dibi	дәл
dibi"	түбі"деген
dibind	екен
dibinde	саяси
dik	салмаппыз
diken	үлкен
dikiliyorsun	пайда
dikkat	астына
dikkatle	алтыншы
diktatör	мықты
dilemeyin	емес
dilerim	отырмын
dileyebilirim	өтінемін
din	шығарды
dindirsin	өШіріңізШі
dinle	айтарым
dinlememe	тыңдап
dinlemeye	бөлісуіңізді
dinleyin	мейман
dinliyor	құлақ
dir	анты
diyen	қыздардың
diyorlar	атайды
diyorsun	айтасың
diyorsunuz	айта
dizlerini	дізесін
diğer	басқа
diğeri	екіншісі
diğerleri	қалғандары
dişini	Тісіңді
doktor	доктор
doktorluğu	дәрігері
doktorsun	дәрігерсің
doktoru	бақсыға
doktorum	дәрігермін
doktorumu	дәрігерімді
doktorun	антым
doktorunuz	мені
doktorusun	дәргерісің
doktoruyum	дәрігерімін
dokunaklı	айтылған
dolanıyor	кіріпті
dolayı	айтты
dolaşır	кетейін
doldurdular	айт
dolduruyoruz	қоректенеміз
dolduğunda	тағы
dolu	толы
domuz	Тоқтаңыз
domuza	көмектесер
domuzlar	ісіне
domuzların	арасынан
dostlar	достар
dostlarım	Шотландық
dostlarımız	Англиядағы
dostlarımıza	Угандалықтар
dostum	бауыр
dostun	Тихиро
doğada	ауытқушылықтардың
doğduğundan	туылға
doğru	болғанда
doğrudan	көмегіңмен
doğrusu	айтсам
doğum	алғашқы
dr	доктор
dr.	доктор
dublörüm	сыңарым
dur	тараңдар
duracaktır	тарт
durak	Сақтадым
duraktır	станциямыз ғой
duramıyorum	жатырмын
durma	Әйтпесе
durmadan	үлкен
durmamamız	емес
durum	жағымсыз
durun	-хаку
durur	тұр
duruyor	ізгі
duruyorum	деп
duyabiliyor	Ауыз
duyamayacak	мас
duyarsam	торайға
duyduk	алыпты
duydum	есімде
duydun	әлі
duydunuz	ғимарат
duyduğum	Екіншісі
duyduğunuzu	айтатындығымды
duymalıyız	етуіміз
duyuyor	естіп
duyuyoruz	етеміз
döküldü	көШеге
dön	бұл
döndüğümüzde	осында
dönelim	қайтайықшы
dönemde	уақытта
dönerim	келемін
dönme	үйіңе
dönmeden	өзімді
dönmediler	шошқаға
dönmek	болғыңыз
dönmeli	ештеңе
dönmesi	кешкіріп
dönmeye	қалауың
dönmüş	ұшып
dönsün	Бөлмеге
dönün	жұмысқа
dönüp	қатарынан
dönüyorlar	істемесе
dönüyorum	үйге
dönüş	әдемі
dönüştürdüğünü	банк
dördü	төрт
dört	неше
dörtlük	тұтынушы
döverlerdi	ұруШы
dövüş	мұнда
dün	кеше
dünya	әлем
dünyada	тағамдармен
dünyanın	Угандаға
dünyasına	ата-анасын
dür	күннен
dürüst	осындай
düzeleceğine	болады
düzülerek	өткізер
düştüm	аталғанын
düşün	ойла
düşündüm	ойлап
düşündün	ойлағаның
düşünecekler	ойлайды
düşüneceğim	ескерем
düşünemiyorum	ой
düşünmezdim	Әдетте
düşünmüştüm	ойладым
düşünür	Осында
düşünüyordunuz	едіңіздер
düşünüyorum	жатқандай
düşüreceksin	қиын
dı	жеттіңіз
dır	болар
dış	әлемдік
dışarı	көзіңді
dışarıdan	бактериялар
dışişleri	сыртқы
dışı	азиаттарға
dışında	елдегі
e	ата-анаңа
ebeveynlerin	алды
edebilir	тексеруім
edebilmek	бағындыру
edecek	қабылдайсың
edeceğim	Шағымданам
edeceğine	көрсетемін
edeceğiz	саламыз
edelim	екен
edemez	қуаттап
edemiyorum	кеШірмеймін
eden	мадақтау
eder	береді
ederim	рахмет
ederiz	барам
edeyim	едім
edilen	қаШқындарына
edilmek	түскен
edilmiş	парк
edin	бәрің
ediyor	келе
ediyorlar	қалайды
ediyorum	енді
ediyoruz	құқымыз
ee	ванна
eee	ол
efendim	сэр
ekipman	құрал
ekle	тауып
ekonomi	экономикасы
ekonomiyi	Алайда
ekselansları	мәртебелі
el	қолын
elbette	әрине
elbisen	костөм-Шалбар
elbisesi	касетөм
elde	бастап
ele	қолға
elias'a	элиосқа
elias'daydım	үйінде
elim	қолым
elimde	ауыр
elimden	қолымнан
elimizde	жуын
elinde	Көбірек
elinden	бетінше
eline	жарайсың
elinizde	сіздің
elinizden	қолыңызжан
elinizle	тұра
elleri	әсіресе
ellerinde	қолында
ellerini	қолыңды
emin	соны
eminim	айтқандай-ақ
emirler	жоғарының
emirleri	алған
emredersiniz	сэр
emrimi	топтасып
en	ең
endişelendim	епсізсің
endişelenme	қорықпа
endişelenmeye	неге
endişelenmeyin	апа
eninde	бәрібір
enstitüsü'nden	институтынан
epilepsi	қоянШық
epileptik	ауыруы
erdeydin	Тез
eredesin	балақай
erkek	еркек
esi̇nlenmi̇şti̇r	жігерлендірілген
eski	ескі
eskiden	кері
et	алғыс
eti	еті
etkiledi	ойландырды
etkilendim	алыпсың
etkili	қатысымыз
etme	жемеңіз
etmedim	байқамаппын
etmedin	жалған
etmediğiniz	емдеуден
etmek	реттеп
etmeli	жасауың
etmeliyim	жіберуім
etmememi	тиме
etmeni	дауыс
etmeye	орнатуға
etmeyi	бармағаның
etmeyin	жақсы
etmiyor	қатырмайды
etmiş	кеткен
etmişti	құтқарған
etrafta	жанымда
etsem	айтпай
etsin	жүріңдер
etti	жағдай
ettiler	айналдырды
ettim	тойдым
ettin	еттің
ettiğime	көндірді
ettiğimi	қайтардым
ettiğin	балама
eva	ева
evde	үйде
eve	заттармен
evet	иә
evi	үйі
evimize	қайта
evin	әкең
evinden	сендердің
evine	ол
evini	басты
evinin	таба
evlere	үйшіктер
evli	Иә
evraklar	қою керек
eymiş	болған
eyvah	сайтан
ezdim	тастадым
ezdin	тастапты
eziyet	әкеледі
eğer	егер
eğilin	мырзамыз
eğirelim	тындырмайың
eğirmeyi	Тағы
eğlence	бармаймын
eğlenmek	қызық
eğlenmen	көңіл
eşiyim	жұбайы
eşlerle	әйелдерімен
fabrikalarda	жалақы
facebook'tan	фейсбуктан
fahişe	дейтін
fahişeye	жезөкшеден
fakir	кедей
falan	мектептеріңіз
fare	кеміргіш
fark	көзге
farkında	жатқаны
fayda	тиер
faydalanabiliriz	етуіңе
faydası	Жеп
fazla	алтын
fazlasını	тиіс
felsefelerini	өздерінің
fena	сүйкімді
fever	феуердің
fikir	көріп
fikirlerimi	бірде
fikirlerine	көңілдігіңді
fikrin	білесің
filistinli	француз
filozofsun	философсыз
fiziksel	саулығы
fi̇lm	фильм
fonu	стерлинг
fonu'nu	қорын
fotoğrafını	суретін
fırsat	мүмкіндік
fırsatlarla	мүмкіндіктерге
fırçalayabiliyorsun	тазалай
fırında	кесіртке
fırınla	жіберіңдер
garrigan	гариган
garrigan'ım	гариганмын
gayet	Тихиро
gazetecileri	журналистерді
gazetede	сөзіңді
gazeteleri	газеттер
gece	түнде
geceler	жатып
gel	кел
geldi	дастархан
geldiklerinde	саламыз
geldim	келдім
geldin	келдің
geldiniz	келдіңіз
geldiysen	сенен
geldiğin	қақпаға
geldiğince	мүмкіндігінШе
geldiğinden	пайда
geldiğine	келгеніңе
gelebildiniz	Мәселе
gelebilir	болады
gelecek	келеді
geleceksiniz	барасыңдар
geleceğe	болаШақ
geleceğim	бола
geleceğinin	өміріңнің
gelemeyiz	бара
gelemezsin	жүрмекпісің
gelen	сенімен
gelin	келіңіз
gelip	алмайсыңдар
gelirim	болады
gelirse	көнсең
geliyor	жатыр
geliyordum	еңбегіммен
geliyorsa	келгенін
geliyorum	келемін
gelmedi	кетіппін
gelmedim	келгенім
gelmek	келгің
gelmeli	көмегің
gelmeni	бізге
gelmesi	қосады
gelmesini	бол
gelmezdin	келдің
gelmişsin	келдің
gelse	алмасам
gelsen	түрлде
genellikle	көбіне
general	формасын
generalsin	генералсың
genişlemesi	орталығы
genç	дөрекілік
gerek	керек
gerekecek	баруыңыз
gereken	бұнда
gerekiyor	керек
gerekmiyor	емес
gerektiğini	деп
geri	жұмысын
gerisi	қалғаны
geriye	мәселе
gerçek	жатқан
gerçekleri	бәріне
gerçekleştiği	орындалатын
gerçekten	арнайы
gerçeğiz	адамбыз
getir	сындыр
getirdi	мұнда
getirdik	береміз
getirdim	келдім
getirecek	Мейірбике
getireceksin	кеттім
getireceğiz	жақсартамыз
getirmeye	ашпын
getirmeyi	әкелемін
geziyi	Двидке
geç	бер
geçeceğim	дұрыс
geçelim	кірісейік
geçen	артыңа
geçirdi	басқармақШы
geçirdik	өткіздім
geçirdin	қалған
geçirdiğinde	азып
geçirenler	жіберілді
geçiriyor	алуда
geçirme	иемдену
geçirmeliyim	тыныш
geçirmiş	иемденіп
geçmedi	ойыңа
geçmelisiniz	жүгір
geçti	өтті
geçtin	есіңде
geçtiğimizde	дем
gibi	секілді
gibiler	іШерлер
gidebileceğini	жетерсің
gideceksin	тұрады
gideceğim	халықпен
gidelim	артта
gidemem	болмайды
gidemez	барасың
gidemezsin	қайта
gider	кәзір
giderek	саясатын
giderim	барайын
gidersem	барғаным
gidersen	кетсең
gidi	істеңдер
gidin	жерде
gidip	тамақ
gidiyor	ұнайды
gidiyorsun	қонамыз
gidiyorsunuz	кеттіңіздер
gidiyoruz	барамыз
girdi	барады
girecek	жерден
girin	кір
girişe	Қақпаға
girişiminde	өлтірмекШі
git	бар
gitme	бармайсың
gitmeden	қайтіп
gitmek	апару
gitmeliyim	кетуім
gitmeliyiz	бару
gitmem	жіберші
gitmeyecek	бармадың
gitmeyen	нәрсесі
gitmiyorum	!
gitti	кетті
gittikçe	наШарлап
giy	киіп
giymediğim	кимегендіктен
giysilerime	киімімді
giysileriniz	Тығып
gizlemeye	мұны
gizli	құпия
gol	мақсат
grevler	наразыШылық
grubunda	театр
grubundanız	үйірмесіненбіз
gurur	мақтан
gömleğimi	орнына
gönderdi	жіберді
göndermeli	қайтарыңыз
göndermeyin	қума
gördüler	олар
gördüm	көргем
gördün	көрдің
gördüyse	Ше
gördüğüm	тағы
gördüğüme	Білесің
gördüğün	көргенің
göre	жерде
görebiliyorum	дірілдейсің
göreceksin	кейіндеу
göreceğiz	қайда
görelim	сендерді
görevden	үйге
göreve	басына
görevi	иесі
görevimle	сонша
görevinizin	алдыңда
görevli	иесі
görmek	шақырып
görmeleri	оларға
görmeniz	жүріңдер
görmesin	құртыңдар
görmezden	елемей
görmüyordum	қалды
görünce	Саған
göründüğünü	әкем
görünüyor	жатыр
görür	қояды
görüyorum	бергенсің
görüşecek	кездесеміз
görüşeceğiz	ба
görüşmeye	сұхбатқа
görüşürüz	сөйлесем
göster	бауырыңа
gösteren	көрсеткен
gösterin	оларға
gösteriye	шоуға
göstermek	көрсетпейін
götür	жібереміз
götürecek	тастайды
götüreceğim	апарамын
götüreceğiz	апарамыз
götürmek	апаруға
götürmelerini	апарсын
götürmen	барлап
götürürler	ағаШқа
götürürsem	апаруға
göz	президентінің
gözleri	бозарып
gözlüsün	бе
gözü	назар
gözüküyor	..
gözüm	көзін
göğsüne	кеудесіне
gücümüz	экономикамыз
gücünü	қайғы
güle	раушан
gün	күн
günaydın	таң
gündü	бола
güney	оңтүстік
günler	баршы
günleri	кетуі
günüm	Кеттік
gününe	жұма
gürültü	шуламаңдар
güven	кеттік
güvende	көндіре
güvendiğim	ғана
güvenemem	сене
güvenemiyor	алмайды
güvenmiyor	сенбейсің
güvenmiyorsun	сенбейсің
güzel	жақсы
güç	қуат
güçleri	Халықаралық
güçlü	батыл
ha	Алтын
haberdar	хабардар
haberler	хабар
hadi	жүр
haftaya	келесі
hah	айдаһардың
hainler	айналамның
hak	болғың
hakaret	көңілін
hakkın	тапсаң
hakkında	жөнінде
hakkınızda	жайлы
hakları	басқару
haklarım	құқығым
haklarını	ұрдым
haklı	шын
haklısın	өзі
haklıydın	айттың
haksızlık	Әділдік
haku	хаку
haku'dan	істейсіз
haku'ya	досыңды
haku'yu	келген
hala	әлі
halbuki	ұйықыда
halde	төзгісіз
haline	Түріңе
halkı	халық
halkınıza	адамдарыңа
halledeceğim	барам
halledeceğiz	жасаймыз
hallerine	сыз
halının	бүлдірдің
hamam	шет-шетінен
hamamda	бере
hangi	жиіркенішті
hangileri	қайда
hanımefendi	сізден
hanımlara	кемпірлерді
hapishanesi	түрмесі
harcadığım	бекер
hardal	қыша
harika	іс
hariç	біратала
hasta	алмайды
hastalar	қалдары
hastane	емхана
hastaneden	госпитальға
hastanenin	тоқтатылуға
hastaneye	емханаға
hata	қате
hatta	әкеліңдер
hatırladım	аталатын
hatırladığım	талпындым
hatırlamıyor	жоқ
hatırlamıyorlar	жоқ
hatırlıyorum	алайын
hava	болмай
havaalanına	кепілгер
hay	тыныш
hayal	көңілі
hayallere	армандап
hayallerin	армандар
hayatım	екенін
hayatımı	тырысқаныма
hayatımın	қалған
hayatımızın	өміріміздің
hayatında	қимылдай
hayatını	өмірін
hayatınız	баға
haydi	кеттік
hayvan	қатты
hayvana	айналдырып
hayır	жоқ
hazır	дайын
hazırla	Бәрін
hazırlayacağız	Ұйықта
hazırım	келем
hazırız	қолдаймыз
hedefimiz	баратын
hediye	берді
hediyesi	оныда
hem	бізді
hemen	кәзір
hemşire	меірбике
henüz	дайын
hep	әдайым
hepiniz	бір-ақ
hepsi	бәрі
hepsini	ашыңдар
her	апам
herhalde	дым
herhangi	Иә
herkes	байқап
herkese	бәріне
herkesin	кесіріңнен
hesabına	қаржысын
hesabından	Шотына
hey	ақша
heyecanlı	қуаныштысыңдар
hijyenik	клиникалық
hissederek	екенмін
hissedersin	Жағымсыз
hissetmek	нәрсе
hissettim	ді
hizmet	Сіз
hiç	ештеңе
hiçbir	мұнда
hiçbiri	сенімдісің
hiçbirinde	мұнда
hiçsin	кімсің
holiday	холидей
hoş	шықтым
hoşgeldin	қош
hoşgeldiniz	келуіңізбен
hoşlanmam	көрмеймін
hoşlanmayı	етпейді
hoşuma	жоқ
hoşçakal	әжей
hoşçakalın	рахмет
huzur	өмірміз
hâkim	ойымды
hükümet	үкімет
hükümeti	мемелекеті
hımm	қарашы
hır	таста
hıristiyan	мұсылмандар
hızlı	тез
i	келгенін
ibret	үлгі
icraat	әрекет
iddiaları	себебінен
idi	айди
ifade	өлім
iflas	банкрот
ihalenin	алғаШ
ihanet	сатып
ihlalleri	азамат
ihtiyacı	айтарыңыз
ihtiyacım	әкеп
ihtiyacın	жүрмекпісің
ihtiyacınız	қайта
ihtiyaç	болса
iki	екі
ikimiz	екеуміз
ikiniz	қайтататын
ikisini	қалпын
ikna	табандылықпен
ilacı	ұйықтатын
ilaç	екен
ile	отыру
ileri	алдыңғы
iletişimi	тұрыңыз
iletti	өтінеді
ilgilendirmez	болмасын
ilgilenebilir	істеңдерШі
ilgilenecek	аулайды
ilgilenirim	көзімді
ilgisi	қатысы
iliş	жөнінде
ilişkileri	тұтқыннан
ilişkinizden	екеніңіз
ilk	баға
imkan	жабатын
imsiniz	сіз
imza	Мында
imzala	тезірек
imzaladı	жұмысшы
imzalamanız	про-формалар
imzalarım	қоям
imzalayacaktı	жасады
imzalı	мөрі
in	көресің
inanamıyorum	ай
inanmak	сену
inanın	экономикалық
inanırlar	сенеді
inci	жібер
indiler	қоныпты
indin	баттың
indiğinden	Шатастырып
inek	ана
inekle	сыйырмен
ineğe	әлгі
ingiltere'de	қосылып
ingrid	-ингрид
iniyorum	келдім
inn'de	инда
inn'e	инға
ins	тұрсың
insan	адам
insana	Миллиондаған
insanlar	адамдар
insanlara	жерге
insanları	адамдарды
insanım	адаммын
insanın	Израил
inşa	мектептер
inşaat	азаматтық
inşaatı	мәжбүр
ip	Жарайсыңдар
ipi	Міне
ipleri	сиқырмен
ipucu	аласыз ғой
isak	исак
isak'la	исакпен
isim	есім
ismi	Сенің
ismim	есімім
ismimi	әлемге
ismin	Сэнсің
ismini	алады
isminin	Кохакугава
istasyon	Аялдама
istedi	сұрады
istediler	болды
istedin	керек
istediniz	өлтірмексіңбе
istediği	баланың
istediğim	сөйлес
istediğin	болып
istemedi	ШеШті
istemem	сұрайм
istemiyor	алмайсың
istemiyordum	келмеді
istemiyorlar	ойламайды
istemiyorum	түсіндірем
ister	берейін
isterdim	асығыспын
isterdin	Нені
isterim	үлкен
isterseniz	бассаңдар
isteyebilirsiniz	көріңіз
isteyeceğiniz	қоШемет
isteği	қажеті
istiyor	ба
istiyordu	жасамақШы
istiyorlar	келеді
istiyorsan	береміз
istiyorsanız	қалыптарыңа
istiyorsun	ғой
istiyorsunuz	дейсіңдер
istiyorum	келеді
istiyoruz	аялдамасына
isırmaz	тістеп
itiyor	итере
iyi	жақсы
iyisini	сүру
izin	рұқсат
izle	қарай
izledin	болдың
içebiliriz	жіберерміз
içeceğiz	кездесем
içeri	алға
içimden	құтылуым
için	үшін
içinde	батып
içinden	ІШіңдегі
içki	ауыз
içmek	сусынға
içtim	іШтім
iğrenç	жиіркеніШ
iş	жұмыс
işe	бірдеңе
işi	Кәзір
işim	жұмысым
işin	біткен
işini	болған
işinin	Рин
işinize	тездетіп
işler	былықтарды
işlerdi	Ал
işleri	шошқа
işletiyorum	шығарсың
işliyordur	Көрейік
işte	ол
işti	жарадың
işıklar	өшіремін
i̇hale	ұсынысы
i̇htiyacım	арамтамақтар
i̇ki	екі
i̇leride	болашақта
i̇letişimi	хабарласып
i̇mzalamanız	министірлік
i̇nan	айтарым
i̇nanamıyorum	керемет
i̇nanılmaz	не
i̇neği	сыйырды
i̇ngiliz	британ
i̇ngilizce	ағылшынша
i̇ngilizler	британдықтар
i̇ngilizleri	жеңгенімді
i̇ngilizlerle	британдықтармен
i̇ngiltere	ағылшын
i̇nliyordu	жай
i̇nsan	бұрыс
i̇nsanlardan	адамдар
i̇nsanları	бізге
i̇skoç	шотландық
i̇skoç'um	шотландықпын
i̇skoçya	шотландия
i̇skoçya'da	шотландияда
i̇skoçya'dan	сіз
i̇skoçya'nın	шотландияның
i̇skoçyalıyım	шотландияданмын
i̇smim	аргентина
i̇smin	атың
i̇sminle	жұмыс
i̇srail	good
i̇srail'le	шабуыл
i̇srailliler	израилдықтар
i̇stasyon	өзің
i̇stediğin	солай
i̇stediğiniz	кез
i̇stemiyorum	жегім
i̇steyen	қалай
i̇yi	жақсы
i̇yileşecek	қауіп
i̇yileşeceksin	қорқпашы
i̇ç	ішінен
i̇çeri	бізбен
i̇çerisi	толықтай
i̇çten	иә
i̇ğrenç	несі
i̇ş	жұмыс
i̇şi	ұсынысты
i̇şin	қызықты
i̇şler	заңы
i̇şte	міне
jamshid	жамшит
jeton	етпейді
jetonlarını	жаңа
jetonu	жазылған
jonah	джона
jonas	джонас
jonas'la	болды
joy	ол
junju	джанджу
kabilelerinin	әскер
kabinesinin	команда
kabul	жүргізуге
kadar	дейін
kadarıyla	ол
kadehlerinizi	стакандарыңызды
kaderim	тағдырым
kadın	әйел
kadınla	әйелмен
kadınlar	әйелдер
kafalılar	жақпайды
kahvaltı	ап
kahve	дәніне
kal	бол
kalabalık	қиқулаған
kalabilirsin	көн
kalacağım	жасатам
kalacağına	Шықпаймын
kalacağız	Тихиро
kalamazsın	ұғып
kalan	алдын-ала
kalanını	өмірімді
kalbimde	дәл
kalbinin	еліме
kaldım	қалдым
kaldırın	оны
kaldırırsanız	көтерсеңіздер
kalemini	бояп
kalite	өзімшіл
kalkmayın	қойыңыздар
kalktı	жойылған
kalkın	сұраймын
kalmak	мында
kalmalısın	қалуың
kalmaya	сөйтіп
kalmaz	иісі
kalmıyorsun	шаруаға
kalp	бір
kalın	қоШтасуға
kamajii	комази
kamajii'yi	істейді
kameraları	теледидар
kampala'da	кампалада
kan	жерде
kanada	канада
kanama	қайтару
kandırdım	түсіндім
kandırmaca	әктастар
kanlı	қолдары
kanı	кілемімді
kanıyorsun	Хакусың ғой
kapa	сен
kapandı	мұнда
kapat	едің
kapatıyorum	кету
kapitalist	бөлігі
kapıdan	қақпашадан шығасың
kapıyı	ашық
karanlıkta	дауысын
karar	ұйғарып
kararmadan	тұрғанда
kardeşi	Джой
kardeşim	айдаһарға
kardeşimin	барыңдар
kardeşimle	мүлде
kardeşinden	алған
kardeşinin	Дзэниба
kardeşiyim	егіз-әпкесімін
kardeşlerimiz	ұШағын
kargaşa	бүлдірген
karnım	қалдым
kartı	боп
kartına	сергіп
karılarımla	әйелдеріммен
karım	әйелім
karısı	әйелі
karısını	әйеліне
karıştırmayın	араластырмаңыз
karışık	тым
karşı	аузын
karşıla	қажет
karşılayın	тәрізді
karşılık	қызды
karşılığında	мүмкін
karşısına	бойымен
kasabalarda	қала
kasabaya	алуға
kata	ең
katlanılamaz	шарты
katlanıyorum	көп
katliam	есептері
katıldığı	десіп
katılmamı	көмегімді
katılmanı	жыйналысқа
katılır	қосыла
katılırsın	қосыларсың
katılıyor	келісіп
kavga	жатсыңдар
kavruk	күйе
kavuştururuz	түсірерсің
kay	кей
kaybediyor	жұмыс
kaybetmek	жұлып
kaybettiğimi	айырылдым
kaybolduk	кездежүр
kayboluverir	кетеді
kayboluyoruz	қаламыз
kaygısız	уайымсыз
kayıp	жоғалып
kayıplara	үШті-күйлі
kayıtlara	Ресми
kayıyor	көтерме
kaz	қаз
kazada	зақым
kazan	төменге
kazancı	ата
kazancıya	комази
kazandık	істедік
kazandım	жеңдім
kazandın	жеңдің
kazanı	от
kazmıyorlar	тоқтатты
kaç	мында
kaçarken	Ұқтың
kaçmalısın	кету
kaçmamalıydın	қалуға
kaçmanın	құтылудың
kaçmaya	кетпекШі
kaçmış	қаШып
kaçtı	қашып
kaçırmak	баяғыда
kaçırmış	бұрып
kaçırmışlar	қаШпты
kağıdı	туалет
kağıt	ба
ken	кезімде
kenara	жерден
kendi	алуыңда
kendilerinde	жағдайда
kendilerine	өздерін
kendilerini	елестер
kendim	өзім
kendime	сұрап
kendimi	күШті
kendin	қол
kendine	істе
kendini	ақтау
kendinize	сау
kere	дегенді
kes	сараңсың
kesicileri	бас
kesin	анық
kesinlikle	біреуі
kestirmeden	жаққа
keyfini	деген
kez	бір
keçi	тұрса
keşke	өзімізбен
ki	,
kiler	қашан
kim	кім
kimden	бұйрықтарыңда
kimdi	Анау
kimin	кеттік
kiminle	кіммен
kimlerle	кіммен
kimse	беруге
kimseye	ешкімге
kimsin	кімсіз
kinden	жертөледе
kindred	киндред
kini	есімде
kinin	дегенім
kitleler	Халыққа
kişi	сене
kişiler	шығарылғандар
kişisel	жеке
kişisiniz	адамсыңдар
kişiyi	үшеуді
klamidya	хламидиозды
klitorisi	тамағына
koca	міне
kocam	күйеуім
kodamanın	қонақ
kohaku	нигихаями
koku	зейінсіз
kokusu	қалады
kokusunu	мүмкін
kokutacak	алмаймын
kokuyorsun	Шын
kokuyu	сезіп
kokuşmuş	рухы
koltuk	біреудің
kolunu	Доғар
komik	күлкілі
komünistler	коммунистер
komşu	сатып
konforlu	жағдайы
kongresi'ni	пан-африкандық
kontrat	отырды
kontratın	қоюыңа
kontratını	сәбиіңізді
kontrolünü	дейін
konu	болар
konuda	жағдай
konuk	сонда
konukları	Сараңданып
konuklarımız	лас
konular	түсінбейтін
konusu	кеткелі
konusunda	тығыз
konuyu	мәселеге
konuğumuz	біздің
konuş	аШық
konuşabilirsin	онымен
konuşacağım	айтпақШымын
konuşanlar	зия
konuşma	талқылама
konuşmak	сөйлесіп
konuşmaları	аШық
konuşmanızı	онымен
konuşmayacak	сөйлеспедік
konuştum	сөйлестім
konuştunuz	сөйлестіңдер
konuştuğunuz	далбаса
konuşun	көріңіз
konuşur	сөйлесіңізШі
