!	!
Думаете	СеніңШе
Думаешь	Бұдан
Думаю	МеніңШе
Дышит	Дем
Дэвид	Дэвид
Дэвида	Дэвид
Дэвиду	міндетті
Его	Оның
Ее	есімі
Ему	Ол
Если	Егер
Естественно	Әрине
Есть	Тапсырыс
Еще	Тағы
Жена	әйелі
Женщина	Бір
Живее	баршы
За	Бірлескен
Забавно	барлап
Забирайтесь	іШке
Заболотной	түбі
Заболотье	Батпақ
Забыл	қашаннан
Займись	Мыналарды
Заложники	Кепілгер
Замри	Соңымнан
Замужние	үйленген
Заплатим	төлей
Заставь	Барда
Зато	болмаса
Заходите	Кіріңдер
Зачем	Мені
Здесь	Тыңда
Здравствуйте	Амансыз
Знаешь	Білесің
Значит	ЕШтеме
Значительно	Әлде
Знаю	Бара
Золото	алтын
И	Ал
И.	Және
Идем	Кел
Идемте	өзіміз
Иди	Мында
Идите	Бар
Иду	Жарайды
Из-за	кесіріңнен
Извини	КеШір
Извините	Кешіріңіз
Извольте	менен
Изгнав	Азиаттарды
Изнутри	жатыр
Израилем	тұтқындардың
Израильское	Израиль
Израильтяне	Израилдықтар
Израиля	hostages
Или	Әлде
Им	Түсіндің
Именно	айттың
Иначе	ата-анаңды
Инн	іШімдік
Иногда	Кейде
Интересно	жарайсың
Искусственная	мына
Их	Оларда
Ишь	-Хаку
Ищет	Жұмыс
Йона	Джона
Йоне	халық не
Йону	Васваны
Йоны	түгіл
К	Олар
Кажется	Себебін
Как	Қалай
Какие-то	Қақпаға
Какого	тура
Какое	Неткен
Какой	Кешірім
Какую	КеШіріңіз
Кампале	Кампалада
Канада	Канада
Кацурэ-сан	мырзаға
Квакун	Тамақ
Кей	Кей
Кемпбэлл	Кэмпбел
Кемпбэлла	анасымысыз
Кирпич	неткен
Классно	мақсат
Когда	Артыңда
Кого	Кім
Колдовство	шеше
Колдовством	Сендерсіз
Колдунья	Өзің
Коленки	Тізем
Комиссар	Өкілі
Комиссию	жіберіңіз
Конечно	Әрине
Копилка	міне
Копилка-то	айтыңызшы
Копилки	Дзэниба
Королевский	әскерінен
Кохаку-гава	Кохакугава
Кохакунуси	Нигихаями
Кочегар	Комази
Кочегара	білдіруді
Кочегару	атаға
Кошмар	адам
Красивая	Сүйкімді
Красиво	Әдемі
Красота	Шіркін-ай
Кровь	Көрдің
Кроме	Тек
Кроссовок	Менің
Крупную	Халыққа
Кстати	АйтпақШы
Кто	Кім
Кто-нибудь	Ана
Кто-то	Жол
Куда	Қайда
ЛЕЖАТ	АДАМДАР
ЛЮДЕЙ	ЖІГЕРЛЕНДІРІЛГЕН
Ладно	Жақсы
Ливии	болам
Ливию	барам
Лондон	едім
Лучше	Солай
Лучшего	Сенен
Лучшие	Шығысты
Любопытная	Қызықты
Любопытно	Оның
Люди	Бізге
МА	ШЫНАЙЫ
МАКЕРЕРЕ	Университеті
Мазанга	Масанга
Мазанги	жасалған
Мазангой	білесің ғой
Майэнга	Миенга
Макиндье	түрмесі
Маккензи	Маккензи
Мальяму	Маляму
Мам	Апа
Мама	Апа
Марина	Kvaloy
Марш	Кеттік
Мау	Шотландықтармен
Международное	Халықаралық
Мелюзга	жұмыс
Меня	Мені
Меррит	Мерит
Мигихаями	Кохаку
Милости	қымбатты
Милый	Николас
Министр	Министір
Минутку	Менімен
Мистер	Президент
Мне	Мен
Многие	48
Могамбо	етем
Мое	Негізінде
Может	Мына
Можешь	Иығыма
Можно	Мында
Мой	Менің
Молодцы	біраз
Молчать	Ау-зың-ды
Моя	Менің
Мулаго	Мулагода
Мы	Біз
На	Бәрібір
Наверно	мейірімді
Наверное	Киінуім
Наверняка	Бұның
Надеюсь	тек
Надо	Саған
Найди	арасынан
Нам	кісі
Нанялся	Балақай
Направление	Баратын
Нас	Біз
Насмотрелся	көріп
Настоящее	еңбегіммен
Начальство	бұйрығы
Наша	Нау
Нашел	үшеуді
Не	Жоқ
Невежа	әлде
Невелика	Жап
Негодяй	Айт
Некоторое	Шама
Нелегко	Егіз
Немедленно	Адамдарыңды
Ненормальный	дейді
Нет	Жоқ
Нет-нет	Қайда
Неужели	Мында
Ни	Жолың
Ник	Ник
Ники	Ники
Никого	Ешкім
Николас	Николас
Николаса	едім
Никто	Түсіне
Ничего	Жоқ
Но	Алайда
Нора	Нора
Нормально	бәрі
Нос	мұрныңды
Ну	-
О	Барлықтарыңыз
ОСНОВЕ	БҰЛ
Обезьяны	Толу
Обещай	үйден
Обещайте	Ақысына
Обещаю	мен
Оботе	адамдары
Общайтесь	шақырыңдар
Огни	Шамдар
Ого	Бүгін
Одна	Жалғыз
Ой	Тыныш
Он	Ол
Она	Ол
Они	Олар
Опять	Ет
Осложнения	МугиШаның
Особенно	Әсіресе
Остальное	қалғаны
Останься	Осында
Осторожно	Аяқтарыңның
От	-Ненің
Отвези	Мені
Отдадим	алсын
Открой	өтінем
Открывайте	Терезе
Открытка	Мектептен
Откуда	жерде
Отлично	Өте
Отправляйтесь	Қайт
Отстань	Кет
Отсюда	Гректер
Оттуда	Оны
Официальным	үкімет
Ох	Иісі
Очаруйте	көңілінен
Очень	Қалай
Ощущаешь	Денең
Пап	Артқа
Папа	Әке
Париж	Париж
Парилка	Юбаба
Парилке	қожайынына
Парилки	Юбабаның
Первые	Баға
Первый	Өмірімдегі
Перебьешься	екен
Перевод	Субтитірлерін
Переворот	Төңкеріс
Перед	Барыңдар
Перестань	Тоқтат
Перкинс	Перкинс
Персональным	Лауазымның
Печать	Мөрге
По-моему	Не
Побольше	теледидар
Повсюду	Оботтың
Погоди	Екі
Погодите	кәзір
Подарите	футболкаңды
Подать	Сэн
Подвесить	Тарт
Подожди	Жылама
Подожди-ка	алуыңда
Подождите	Апа
Подойди	Мында
Подпишись	қоюыңа
Подскажи	Енді
Поеду	Қалай
Поезд	Пойыз
Поезжай	Айда
Поест	Үш
Поехали	артқа
Поешь	бүгін
Пожалуй	Жарайды
Пожалуйста	ұнайды
Пожалуйте	құрметтілер
Поздравляю	жарадың
Позже	Кейін
Позови	Төменде
Поищите	лифтпен
Пойдем	Кетейікші
Пойдемте	барып
Пока	бол
Покажи	Бар
Покажите	Қандай
Получилось	Жарады
Получить	Елден
Помимо	Бұрыс
Помогите	Мені
Помощников	бірі
Понял	Көрдің
Поняла	Сен
Понятно	Дұрыс
Пообещай	Уәде
Попадешь	қазандыққа
Попался	түсіндім
Попробуй	тіпті
Попроси	Оған
Пора	апасын
Посиди	бізді
Последней	Жағымсыз
Последний	Соңғы
Послушай	Тыңда
Послушайте	болды
Посмотри	Маған
Посмотрим	БірнеШе
Посмотрите	Маған
Поспишь	жеңілдейсің
Постарайся	тыныштал
Постойте	Тоқтаңыз
Пострадал	зақым
Поступило	Өзіңді
Потише	шулап
Поток	берді
Потом	Кәзір
Потому	Себебі
Потрясающе	Қызық
Потянешь	арқан
Почему	Неге
Пошли	Кеттік
Поэтому	Сол
Правда	Солай
Правильно	таптың
Превосходительство	мәртебелі
Президент	Президент
Президентский	Президент
Президенту	Президент
Прекрасное	Тихиро
Прекратите	тыныш
Привести	КеШіріңіз
Привет	Сәлем
Привязывай	Мықтап
Пригласи	сізбен
Пригодится	осымен
Приготовились	.
Приехал	Сандалып
Приехали	Келдік
Прижмите	Дізесін
Примешь	Ұсынысты
Принесите	туфлиім
Принесла	Жиіркенішті
Приступим	Даярмысың
Приходи	Көпірге
Пришел.	Ол
Приятно	Танысқаныма
Проглоти	Көмектеседі
Продолжай	Айта
Проезжай	Тоқтамай
Пропустим	ауыз
Просите	Сұрай
Проснулся	ояндың
Прости	КеШірШі
Простите	КеШіріңіз
Просто	ЕШтеңе
Просыпайся	Бұның
Проходи	Аяққа
Прошу	Өтінемін
Прощайте	Қош
Прямо	Кәзір
Прятать	Баланы
Пускай	бейнеттенем
Пусти	Ауырттың
Пыталась	-Туфлиыңды
Работа	тым
Работаю	Могамбо
Рад	Джолли
Рада	Келгендерің
Раз	Бір
Раз-два	Ей
Разве	канибалмын
Раздавила	қорққанымнан
Разжуй	жұт
Размякнешь	БасқаШа
Расскажите	Амин
Ребенка	Баланы
Резиночка	Мінекей
Река	Кәріптасты
Реки	Су
Речное	Ащы
Решила	Қойшы
Решили	Сөйтіп
Рин	Рин
Рин.	Рин
Риск	Тым
Рич	Nettverk
Родила	Ол
Роммель	Роммель
Рука	қолым
Руками	қолмен
Руки-ноги	Апам
Рядом	Анау
С	Енді
СОБЫТИЯ	МЕН
СУДЬБЫ	ОҚИҒАЛАРМЕН
СЭН	ЕРТКЕН
Садись	Мында
Садитесь	Мәселе
Сама	шығар
Сара	Сара
Саудовской	тамызда
Сборище	Осындайда
Свое	Шын
Сделаем	шошқаларды
Сегодня	Барлығыңа
Сейчас	Кәзір
Семейный	Әулет
Сестра	Меірбике
Сильное	қайтару
Скажи	Не
Скажу	Сен
Сколько	ҚанШа
Скорее	Басқа
Скорей	бәрің
Слушаюсь	жүр
Слышите	Естіп
Смотри	ҚараШы
Сначала	мына
Совсем	Әбден
Сон	Жай
Сорок	Қайдан
Спасибо	Рахмет
Сплошное	Мұның
Спокойной	Қайырлы
Старая	Бұрынғысы
Старый	аттракцион
Стоит	Тәуелсіз
Стойте	Тоқтаңыз
Стоун	Стоун
Стоять	Тоқта
Странно	Шынымен
Странные	Мені
Строй	Амин
Ступай	Басқа
Сударыня	Ханым
Сходи	бағыңды
Съешьте	қайта
Сыночек	шық
Сэн	Сэн
Сэн.	Сэн
Сюда	Мында
Та	Васваның
Таблетки	Безгек
Таймс	мақаланы
Так	Жақсы
Такие	әлемнің
Такой	Осы
Такую	сондай
Там	Ол
Танзании	кеткен
Тащите	тартамыз
Твое	Сенің
Твой	үйің
Твоя	Сенің
Те	ететін
Тебе	Сен
Тебя	Бо
Тени	жетпейді
Тень	Өңсіз
Тенью	құбылтек
Теперь	Енді
Ти.	-А
Тихиро	Тихиро
Тихиро.	Тихиро
Тихо	Тыныш
Тише	Шыда
То	антым
Тогда	Онда
Того	керекті
Толу	Маймылдар
Только	пе
Томас	Томас
Торможу	Туннел
Точно	де
Траляля	Твидлдам
Труляля	Твидлди
Трупы	өліктерді
Трусишка	Тихиром
Тряпку	сәл
Туда	Кәне
Туда-то	Жетуіне
Тут	Коридордың
Ты	Сен
Тюрьма	Макиндай
У	Менің
УГАНДА	Уганда
УНИВЕРСИТЕТ	Макерер
Убегает	ұста
Уберите	Ана
Убил	Себебі
Убирайся	Жоғалт
Убирайтесь	ЖиіркеніШті
Увеличены	Көкірек
Уверяю	сіздерге
Увидишь	басты
Угадаешь	Дұрыс
Уганда	Уганда
Уганде	жауаптысың
Уганду	бергенсің
Уганды	Уганда
Угомонитесь	Қажет
Удачи	Рахмет
Удачно	келген
Уж	Саған
Ужас	Құдай
Ужин	түсас
Ужинать	Үзіліс
Уйдите	кіш
Украл	баға
Умно	Тапқыр
Успокойся	терең
Уходи	Сенің
Учитывая	Президенттің
Форин	мырзамен
Франс	Полестиналықтар
Хаку	Хаку
Хаку-сан	мырза
Хищение	Сонымен
Хозяин	Бізді
Холидэй	кездесу
Хороший	Жақсы
Хорошо	Жақсы
Хотите	болғыларың
Хоть	генерал
Хочешь	Неге
Хочу	ойнаймын
Храбрецы	Және
Цветы	солып
Цыц	бар
Часов	алты
Чего	Сәлем
Человек	Обот
Чем	Сіз
Чепуха	Далбаса
Червяка	Оның
Черт	сайтан
Чертов	кеткір
Что	Не
Что-то	Тағы
Чтоб	Біраз
Чтобы	тағы
Чувствуешь	Иісті
Чудесно	ТамаШа
Чур-чуры	керек
Шевелись	Тезірек
Шестая	Дәл
Шотландец	Шотландық
Шотландии	маймылдар
Шотландия	Шотландия
Шотландцев	Скот
Шотландцы	Ұлы
Штырь	Тікен
ЭТОГО	ФИЛЬМ
Эй	Сәлем
Эйр	ұШағын
Эка	неше
Энтеббе	қоныпты
Эти	Мына
Это	Бұл
Этот	солардың
Эх	Доктор
Южную	қолдайтын
Я	Мен
Ясно	Естен шығарма
Ящерка	Кесіртке
а	ал
а.	деседі
а?	!
авария	байқаусызда
августа	айдалуда
австрии	министірімін
ага	аха
азиатов	елден
ай-яй-яй	апа
алло	саламатсыз
американских	газеттер
амин	амин
амина	адамдары
амине	айт
амином	сұраған
англии	жинадық
английской	ханымға
англичан	ағылШын
англичанин	тілі
анжела	анжелла
аравии	сауды
армии	аколи
армия	әскері
архитектор	архитектор
аспирин	Сыра
аттракционов	Бұрынғы
африка	африка
африканский	КАР
африканскому	басШысының
африканцы	осыны
африке	африкада
африку	барамын
ах	балақай
ачоли	әскер
аэропорт	апар
аэропорту	кепілгер
б	Угандалықтан
бабушка	бұл
баиньки	Әлди-әлди
балаган	Көресіңдер
бани	жабатын
банке	айналдырды
бань	ласпын
бар	Инға
бегать	болады
беги	кеш
беда	мәселе
бедной	отбасынанмын
без	күзетшілікке
бездельников	жетерлік
безопасности	жоспары
безразличен	етпеймін
безумец	екенсің ғой
безусловно	иә
бекон	жейтін
белой	маймылы
белокожим	тұрғанын
белый	ақ
белье	жақты
берег	ұстай
береги	Есіміңді
берегите	саламат
берегла	бұны
берегу	шығарды
бери	жемекпісің
берите	Сэннен
беседовал	барда
беседы	ұнатамын
беспокоит	айтШы
беспокоиться	қате
беспокойтесь	бәрі
беспорядка	себебінен
бессилен	алмайсың
бесследно	зым
бессонница	жоқ
бестолковая	қимылда
бешенстве	достарым
билеты	мынау
били	ұруШы
бирки	қайда
бирку	келші
бирок	беріп
благодарить	футболкаңызға
благодетель	жанның
ближайший	жақын
ближайшим	санайсың
ближайших	жақын
близких	екенімізді
близкой	айтарыңыз
близнецы	бөлекпіз
блюда	кеШкі
богач	жомарт
боги	шет-шетінен
боже	алла
божь	қолында
боитесь	қорыққандығыңыз
бойся	Қорықпа
болвана	адам
более	болжау
болен	ойна
боли	бас
болотник	рухы
болотника	қажет
больниц	...он
больница	емхана
больнице	естідік
больницу	емханаға
больно	жатыр
больному	көрсетуге
больны	тым
больных	қуып
большая	үШін
больше	енді
большинство	банкрот
большое	үлкен
большой	ала
большому	Африкандықтар
большую	жуасыңдар
бонни	бонни
ботинки	туфлиді
боюсь	әйтпесе
боялась	уайымдадым
боятся	ойын
братику	көрсет
бред	деген
британец	британдықсыз
британская	британ
британское	британ
британцам	өсекті
британцами	бе
британцев	британдықтар
британцы	британдықтар
бросила	тіпті
брюнер	брунер
будем	николас
будет	қауіп
будешь	істей
будить	алтын
буду	Қолымнан
будут	be
будущего	болаШағының
будущее	болашақта
будь	Ақымақ
букет	оныда
букета	хат
бумажки	ұшып
бумажные	қағаз
бурных	уақытта
бутерброды	бутербродты
бы	,
бывают	енді
бывший	бұрынғы
был	осылай
была	атадан
были	дұрыс
было	..
быстренько	жылдам
быстро	көрсет
быть	президент
бьюсь	есімімді
в	,
важно	маңызды
важное	бұнда
вам	онымен
вами	сенімен
ванна	ванна
ванну	тапсырма
вас	сізді
ваш	көруім
ваша	алған
ваше	отырмын
вашего	жетіп
ваши	Ал
вашим	етпексіз
ваших	келгенін
вашу	алсам
вверх	жоғарыға
вдохни	дем
вдохнула	алмадым
вдруг	сен
ведущий	қатарлы
ведь	шошқаға
ведьма	тудырады
ведьмы	бұдан
велело	Жақсылап
велик	қауіпті
велико	үлкен
великобритании	аштым
велосипед	велосипед
веревку	арқан
вернемся	бе
верните	тез
верно	Шын
верну	апаруға
вернусь	эти
вернутся	тұрғанда
вернуться	ештеңе
верховную	комиссияға
верховный	жоғарғы
верху	тұрады
весь	Дүние
ветер	жел
ветра	орал
ветчину	Олардан
вечер	кеш
вечером	түнде
вечно	ылғи
вещах	түсінбейтін
вещи	әкеп
взаперти	мында
взглянуть	?
взяла	болатын
взялась	соңына
взяли	топтасып
взять	көліктегі
вид	құрмаса
виде	өкініШті
видел	Ше
видели	АғылШындарды
видеть	болды
видите	Міне
видишь	Иә
видно	апам
вижу	жылауық
виски	виски
висни	асылмашы
вкусно	ме
вкусное	тамақтан
вкуснота	сұмдық дәмді
вкусным	дәмді
власти	басқармақШы
власть	қолға
вместе	тоқыдық
вместо	жыйналысқа
внизу	могамбодағы
внимание	Дайындалыңыздар
внимания	қой
внутрь	қандай
внучка	немерем
во	бүгін
вовремя	бізге
вода	су
воду	үстінде
воды	теңіз
военные	әскерлер
возвращайся	ары
возвращаюсь	үйге
возвращением	келуіңізбен
воздух	тартып
возможно	мүмкін
возможности	президентінің
возможны	мүмкін
возьми	ақшаны
возьмите	істеуге
воины	әскерлер
войти	жерді
вокруг	айналамның
волновались	уайымдай
волнуйтесь	жемеңіз
волос	болды
волшебная	-Әдемі
волшебное	Есім
волшебные	дуаладым
вон	мектеп
вообще-то	рас
вопрос	тым
вопросом	ескерем
вопросы	ретке
вор	ұры
вора	әйеліне
ворот	шыққанша
ворота	ұқсайды
восвояси	кететін
воссва	васва
воссвой	ісі ғой
восторге	ұнар
вот	міне
вперед	апам
вправду	Қайдағы
впустят	білмеппіз
вранье	жалған
врач	дәрігерімін
врача	жедел
врачам	қалайды
врачей	дәрігер
врачом	жеке
вредно	лы
временем	кет
времени	кетеді
время	жерге
вроде	ұстата
всасывает	Ауа
все	бәрі
все-таки	бәрібір
всегда	әдайым
всего	еШтеңе
всей	болмақ
всем	ретінде
всеми	үлгересің
всех	ұйғарып
вспоминаю	жағымсыз
вспомнить	алмаймын
вспомнишь	жүрсіңдер
вставайте	қойыңыздар
встала	қақиып
встанете	тұрам
встанешь	дәл
встань	тұр
встать	тұра
встретил	естуімШе
встретимся	әлемге
встретишь	бетінше
встреча	жиналыс
встречала	кеШе
встречались	сияқтымыз
встречаюсь	соң
встречу	Африка
всю	қолдарымен
всюду	көптеп
всякий	әр
всяких	көп
всякого	кіргізгенімізді
втолковать	жатырмын
вторую	ЕкінШі
входи	кір
вчера	кеше
вы	сіз
выбор	талғам
выбрал	,
выбросили	ойладым
выбросить	біратала
вывих	сынбаған
выглядит	жақсы
выгоняют	туысқандарымызды
выдаем	маймылдарға
выдал	жоспарым
выдержит	шығар
выдумали	қалай
выждать	Ауыр
выжив	тірі
выжить	түсіндірем
вызвали	жәрдем
вызывает	көргісі
выиграл	жеңдім
выйдет	епсізсің
выйдешь	А
выйди	тұр
выйду	келемін
выкинул	істемесе
выловить	алайын
вымазаны	маймылға
вынимается	Алып
выношу	иісіне
выпить	өткізіп
выплевывай	түкір
выпускайте	Тік
выпьем	іШеміз
выражаю	айтатындығымды
выразиться	алғырдай
вырвался	қараШы
выручить	тура
выступают	аШқан
высыпали	көШеге
выходи	Шық
выходил	әбігерленіп
выходит	Шығып
газетах	газеттері
газете	алам
гарриган	гариган
гашу	өшіремін
где	қайда
где-то	Аялдаманы
генерал	мен
генерала	Аминнің
генеральская	киуіме
гигантский	тамағына
гиппократа	сақтау
главное	бермейді
глотай	осылай
глубоко	қатысымыз
глупостей	қажеті
глупый	Айдаһардың
глядите	иә
гневаться	мырзам
говори	әңгіменің
говорила	Сені
говорили	бірде
говорит	Бірақ
говорите	тұрсыз
говорю	тұрмын
говорят	үлгісі
года	жұмды
годится	жойыңдар
гол	мақсат
голова	барады
головной	берейін
голодает	жатқан
голоден	ашпын
голодная	ішпедің ғой
голос	талпындым
голубой	әне
гони	абайлашы
гораздо	әжептеуір
гордимся	етеміз
гордиться	етуіміз
город	заттар
горчица	қыша
горшки	жудым
госказны	алыпты
госпиталь	үйренген
господа	мырзалар
господин	өзен
госпожа	отыру
госпожи	әпкесіне
госте	кетпеді
гостей	ба?
гости	келеді
гостинице	Инда
гость	кет
гость-то	біздің
гостя	құбылай ғой
государства	сағаттан
готов	арада
готова	дайын
готовлю	атамын
готово	қойдың
готовы	көмегіңіз
гражданами	non-Israeli
гражданские	құқығым
гражданской	инженер
границу	дәрігермін
грезите	отырсың
грезить	қарап
греки	өздерінің
греют	көресің
грубоват	өрескел
груди	ұстаңызШы
грузовик	заттармен
грязищу	жабысқақ
грязная	ванна
грязную	күні-түні
грязь	бәрібір
губить	бұзады
гудят	ыңырсуда
да	иә
давай	барасың
давайте	ме
давал	ант
давно	танитын
дадут	сұраШы
даже	тіпті
дай	маған
дайте	Сізде
дал	бәлішті
дала	шығын
далеко	өзіңмен
дальше	Құдай
дам	қалып
дамы	ханымдар
даст	сұрадым
дата	осы
дать	ауыр
дают	күзетшілік
два	екі
двери	адамдарды
двойная	ілмекті
двойником	сыңарым
дворец	үйі
дворце	кеШке
девчонки	жаңадан
девяностых	ж.ж
дедушка	ата
действия	үкіметі
действиями	аударуда
декорация	емеспіз
дел	еді
дела	келу
делаешь	жатырсың
делай	Ең
делайте	алдыға
делал	қайтер
делали	байлауышты
делам	кетіп
делать	тыңда
деле	оларға
делишкам.	істетеді
дело	әлі
делся	қайда
денешь	Өзімде
деньги	ақша
деревенская	ауылдағы
деревень	істеймін
деревне	ауылымда
деревню	кетті
деревня	екен
деревнях	сыртында
дереву	апарып
держалась	Тихиро
держат	жатырмын
держи	Жейсің
держись	ол
детей	туды
деточка	көрмеймін
джамшид	жамшит
джой	демалыста
джунджу	джунджу
диковинку	емспін
диплом	менікіндей
дитятко	балапаным
для	дайын
дня	өтеді
до	сау
доберемся	жүріп
добиться	нәрсеге
добралась	алыпсың
добрая	керек
добро	келуіңізбен
доброе	қайырлы
добрый	істемейді
добрым	кетіресіңдер
доведи	дейін
доверил	табыстар
доверяет	алмайды
доверяю	алам
доволен	толды
договор	отырды
доехали	жеттіңіз
дождевые	құрттарды
дождись	барам
дождя	теңіз
дойдешь	Менсіз
доктор	доктор
документы	қол
должен	алу
должна	рет
должно	көмектесуі
должность	.
должны	тарихты
дом	үйім
дома	үйлер
домик	шеттегі
домики	үйшіктер
домой	алмаймын
доработать	дегенмен
дороги	тұр
дорогой	Келген
доставлена	кесірінен
достаточно	бітті
достойная	айтарым
достойную	өмір
доступ	аласың
дотронься	тигізіп
доят	сауып
дракон	айдаһар-хаку
дракона	әлгі
драконы	ақылсыз
дрожат	дірілдеп
дрожишь	дірілдейсің
друг	сырқат
другие	басқалары
другого	істемейтін
другой	баруыңыз
другом	досымсың
друзей	көкөніс
друзья	кім
дрянь	сезім
думает	оңбаған
думаете	сеніңше
думаешь	ойлайсың
думал	ем
думала	лақтырып
думали	бастап
думаю	меніңше
думают	сізді
дура	істемейсің
дурачком	болма
дух	отырады
духов	кейде
душа	мадақтау
душе	осындай
дыши	шығарма
дышит	алмай
дэвид	дэвид
дэвида	дэвид
дэвиду	міндетті
его	оның
едет	келе
едим	ғой
единственный	саған
едой	келейін
еду	қуырып
еды	әкеліңдер
ее	оны
ездит	маШиналар
ей	амал
ему	апарасың
ерунда	Шығар
если	егер
ест	ет
естественно	әрине
есть	бар
ехать	қарай
еще	тағы
ж	онда
жаждали	сені
жалеть	керегі
жаловаться	президентке
жаркое	қуырдақ
ждала	бұрын
ждем	госпитальға
ждет	Юбабаға
жди	қорықпайсың
ждут	қусырып
же	ше
желаний	нәрсе
жен	тұрмайсыз
жена	әйелім
женами	КеШіріңіз
жену	ие
женщина	әйел
женщине	әйел
женщиной	әйелмен
жив	жазылыпты
жива	кетпедің
живее	келеді
живем	өмірміз
живет	жағдайы
живете	ба
животного	өШіріңізШі
животом	іШіңіздің
живут	кісінің
жизни	болмақ
жизнь	өмірімді
жили	тұрғанымызды
жителей	деппедің
журналистов	қума
журналистом	мақала
за	кетті
забавно	барлап
забастовки	оларда
заберет	жасап
заберу	айдаһарды
забирает	жадты
забирайтесь	ішке
заболели	нашар
заболеть	мүмкін
заболею	ауырам
заболотной	түбі
заболотье	батпақ
забота	қам
заботиться	ден
забрали	паспортымды
забрался	Иісін
заброшен	болса
забывается	ұмытылмайды
забыл	онда
завершения	келгенім
завидуют	қызғанады
завтра	ертемен
заглянем	пе
задаток	төлеймін
задержу	бойымен
задницу	еШкі
задохнулась	жаздағам
задумал	қалды
задыхается	оған
заедешь	қаламыз
зажаривали	жер
зажарить	жіберіңдер
зажглись	жануда
займись	мыналарды
займусь	көзімді
заказ	кетеді
заклятие	дуаның
заклятье	Сиқырлы
заколдована	күшті дуа
закончена	біткен
закончил	соңғым
закончится	екенін
законы	заңы
заложникам	hostages
заложники	good
заложников	апарсын
заместить	көмегімді
заметил	байқамаппын
заметили	Адамның
заметно	жақсы
заметят	байқап
замечательно	жақсы
замечают	жақсы
замри	соңымнан
замужние	үйленген
занимаетесь	Шотландияда
занимается	жауапты
заняты	тимей
заняться	бірдеңе
запасаюсь	болмасын
запаха	алмаймын
запишу	Маккензиді
